Review,Processed_Review,keyword
입고 벗을 때 매우 힘들지만 핏이 예뻐요 원단도 탄탄해요,입고 벗을 때 매우 힘들지만 핏이 예뻐요 원단도 탄탄해요,"힘들다, 원단, 탄탄하다"
기본템으로 입기 좋아요 단독으오 입어도 좋습니다,기본 템으로 입기 좋아요 단독의 오 입어도 좋습니다,"단독, 기본"
쫀쫀하고 허리겁나 얇아보이고 길이까지 미니하게 제 키에는 딱이였어요!!,쫀쫀하고 허리 겁나 얇아 보이고 길이까지 미니 하게 제 키에는 딱이었어요,"미니, 딱이다, 겁나다, 얇다, 에는, 쫀쫀, 하고, 보이, 허리, 길이"
사이즈가 많이 작게나와서!! 엄청나게 마르신 분 아니면 m하시는게 좋을것같아요! 소재가 엄청 짱짱합니다,사이즈가 많이 작게 나와서 엄청나게 마르신 분 아니면 m 하시는 게 좋을 것 같아요 소재가 엄청 짱짱합니다,"엄청나다, 아니다, 짱짱하다, 나오다, 마르다, 소재, 작다, 사이즈"
"정말 왜 이제야 주문했는지 통탄스럽기 짝이 없네요.. 여리여리하고 날씬해보이고,,, 부유방은 가려주는데 제 키에 미디움 입으면 또 기장까지 적당합니다🤍 다른 색도 구매각,,",정말 왜 이제야 주문했는지 통탄스럽기 짝이 없네요 야리야리하고 날씬해 보이고 부유방은 가려주는데 제 키에 미디엄 입으면 또 기장까지 적당합니다 다른 색도 구매가,"이제야, 유방, 야리야리하다, 통탄, 스럽다, 주문, 색도, 날씬하다, 기장, 미디엄"
원피스로 입어도 이쁘고 상의로 입어도 이쁩니더. 167이 원피스로 입었을때 살짝 아슬아슬하긴하더라구여. 저는 상의로 즐겨 입을듯합니다,원피스로 입어도 이쁘고 상의로 입어도 이쁩니다 이 원피스로 입었을 때 살짝 아슬아슬하긴 하더라고요 저는 상의로 즐겨 입을듯합니다,"상의, 원피스, 즐기다, 아슬아슬하다"
"핏하며 길이하며 다 너무 좋아요! 원래는 퍼지는 라인 별로 안좋아하는ㄷㅔ
이건 안유치하고 오히려 고급스러워 보이는 느낌이네요 ㅎㅎ",피하며 길이하며 다 너무 좋아요 원래는 퍼지는 라인 별로 안 좋아하는 이건 한 유치하고 오히려 고급스러워 보이는 느낌이네요,"유치하다, 피하, 원래, 이건, 퍼지다, 좋아하다, 고급스럽다, 별로, 느끼다, 라인"
"얇지 않고 적당히 톡톡해요 
여름보단 봄에 입는게 좋을 것 같아요",얇지 않고 적당히 톡톡해요 여름보단 봄에 입는 게 좋을 것 같아요,"톡톡하다, 보단, 얇다, 여름, 적당하다"
"리뷰에 많이 작고 짧다해서 걱정했는데 저한테는 적당한 길이였어요
한 사이즈 크게 산 후기가 많아서 미디움 재입고 될 때까지 기다리다가 스몰사이즈가 입고 됐길래 스몰로 구매했는데 두겹이라 그런지 뱃살 부각 하나도 안 되고 몸매 보정에 좋아요
가슴이 작은 편이라 입고 벗기에도 어렵지 않고 핏되는 원피스인데도 안에 셔츠나 이너티를 입어도 자국이 없어서 왜 인기 많음지 알 거 같아요",리뷰에 많이 작고 짧다 해서 걱정했는데 저한테는 적당한 길이였어요 한 사이즈 크게 산 후기가 많아서 미디엄 재입고 될 때까지 기다리다가 스몰 사이즈가 입고됐길래 스몰로 구매했는데 두 겹이라 그런지 뱃살 부각 하나도 안 되고 몸매 보정에 좋아요 가슴이 작은 편이라 입고 벗기에도 어렵지 않고 핏되는 원피스인데도 안에 셔츠나 이너 티를 입어도 자국이 없어서 왜 인기 많은지 알 거 같아요,"스몰, 많다, 사이즈, 이너, 그렇다, 어렵다, 뱃살, 자국, 벗기다, 보정"
"재질이 너무 좋아서 놀랐어요 !! 왜 인기 있는지 알겠는 느낌 .. 길이는 짧지도, 길지도 않은데 160 초반대 분들은 조금 짧다고 느끼실 수도 있어요",재질이 너무 좋아서 놀랐어요 왜 인기 있는지 알겠는 느낌 길이는 짧지도 길지도 않은데 초반대 분들은 조금 짧다고 느끼실 수도 있어요,"초반, 수도, 알다, 인기, 짧다, 느끼다, 재질, 길이"
진챠 넘 예뻐서 화이트사고 블랙 추가구매했어요 제키에도 치마가 짧아요 키크신분들은 너무 짧다고 생각할수있을것같아요,진짜 너무 예뻐서 화이트 사고 블랙 추가 구매했어요 제기에도 치마가 짧아요 키 크신 분들은 너무 짧다고 생각할 수 있을 것 같아요,"제기, 추가, 짧다, 크다, 블랙, 치마, 화이트, 사고"
사이즈가 많이 작다고 해서 걱정했는데 s입었는데 딱 예쁘게 잘 맞았어요! 근데 기장이 확실히 많이 짧아서 키 크신 분들은 m 입으셔야할 것 같아요!,사이즈가 많이 작다고 해서 걱정했는데 s 입었는데 딱 예쁘게 잘 맞았어요 근데 기장이 확실히 많이 짧아서 키 크신 분들은 m 입으셔야 할 것 같아요,"확실하다, 기장, 걱정, 크다, 근데, 작다, 맞다, 사이즈, 짧다"
"글로니 러버 입니당 .. ㅎㅎ
고민하다가 세일하길래 구매했는데 너무너무 맘에 듭니다 !!! 상체 마른편이라 보통 s사이즈 사면 잘맞는데 이번엔 좀 널널히 입고 싶어서 m사이즈를 시켰습니당
근데 … 전혀 널널하진 않아요 … 딱 맞아요 여기서 살 더 찌면 핏이 별로일 거 같아요 ㅠㅠ
개말라인간이 아니심 무조건 m사이즈 추천해요 ~!~!
글고 역시 글로니 핏을 넘 잘 뽑아요 몸매 짱 좋아보여요 !! 굿",글로리 러버입니다 고민하다가 세일하길래 구매했는데 너무너무 맘에 듭니다 상체 마른 편이라 보통 s사이즈 사면 잘 맞는데 이번엔 좀 널널이 입고 싶어서 m사이즈를 시켰습니다 근데 전혀 널찍하진 않아요 딱 맞아요 여기서 살 더 찌면 핏이 별로일 거 같아요 개발 라인 간이 아니심 무조건 m사이즈 추천해요 그리고 역시 글로리 핏을 너무 잘 뽑아요 몸매 정말 좋아 보여요 굿,"사이즈, 글로리, 맞다, 뽑다, 러버, 무조건, 전혀, 간이, 널널, 개발"
좀 뚱뚱한편이라 걱정 많이하고 샀는데 딱 맞고 너무 다행이에요ㅎㅎ 잘 늘어나고 쫀쫀한 재질이라서 벗을땐 쫌 힘들지만 라인이랑 핏이 너무 예뻐서 대만족입니다!! 세일할때 6만원대에 사서 대만족이에요!!ㅜ,좀 뚱뚱한 편이라 걱정 많이 하고 샀는데 딱 맞고 너무 다행이에요 잘 늘어나고 쫀쫀한 재질이라서 벗을 땐 좀 힘들지만 라인이랑 핏이 너무 예뻐서 대만족입니다 세일할 때 만 원대에 사서 대만족이에요,"만족, 이에요, 뚱뚱하다, 원대, 다행, 사서, 늘어나다, 걱정, 힘들다, 편이"
"진짜 맘에 들어요 딱 정석으로 예쁜 블랙 원피스...
사이즈는 웬만하면 m이 맞을듯.. 타이트하고 입고벗을때 좀 힘들어요
배송 빨라서 좋아요",진짜 맘에 들어요 딱 정석으로 예쁜 블랙 원피스 사이즈는 웬만하면 m이 맞을 듯 타이트하고 입고 벗을 때 좀 힘들어요 배송 빨라서 좋아요,"라서, 정석, 웬만하다, 힘들다, 블랙, 하고, 타이트, 배송, 맞다, 원피스"
"완전 기본 원피스예요
글루니는 베이직한 아이템을 
참 이쁘게 잘 만드는 것 같아요 
가슴 큰 분들은 가슴압박이 좀 있을 것 같아요",완전 기본 원피스예요 글루니는 베이직한 아이템을 참 이쁘게 잘 만드는 것 같아요 가슴 큰 분들은 가슴압박이 좀 있을 것 같아요,"가슴, 아이템, 루니, 차다, 베이직, 만들다, 압박, 크다, 기본, 원피스"
진짜 너무너무 이뻐여 키 168기준 속바지 입으면 입을 수 있는정도고 상체만보면 s 하고싶은데 s헸으면 너무 짧아서 다 내놓고 다닐번 했어여..ㅎ,진짜 너무너무 이뻐요 키 기준 속바지 입으면 입을 수 있는 정도고 상체만 보면 s 하고 싶은데 s 헸으면 너무 짧아서 다 내놓고 다닐번 했어요,"내놓다, 기준, 헸으, 상체, 속바지, 짧다"
"두꺼워서 비침 걱정도 없고 좋아요. 다만, 생각보다 더 짧고 진짜 딱 붙어요. 가격만 좀 저렴하면 하나더 사고싶어요 ㅎㅎ",두꺼워서 비침 걱정도 없고 좋아요 다만 생각보다 더 짧고 진짜 딱 붙어요 가격만 좀 저렴하면 하나 더 사고 싶어요,"비침, 가격, 두껍다, 하나, 저렴하다, 걱정, 붙다, 없다, 사고, 짧다"
배송도 빠르고 넥라인 맘에 들어서 구매했는데 상체부분이 잘잡아주는 듯하면서 타이트한느낌이여서 만족스럽습니다,배송도 빠르고 넥 라인 맘에 들어서 구매했는데 상체 부분이 잘 잡아주는 듯하면서 타이트한 느낌이어서 만족스럽습니다,"만족스럽다, 들어서다, 빠르다, 부분, 상체, 라인, 잡다, 타이트, 배송"
옷장에 막 접어놔서 좀 쭈글하게 찍혔는데 탄탄한 면소재예요! 핏도 예쁘고 유용하게 입을 수 있습니당ㅎㅎ,옷장에 막 접어놔서 좀 쭈글하게 찍혔는데 탄탄한 면 소재예요 핏도 예쁘고 유용하게 입을 수 있습니다,"옷장, 놓다, 찍히다, 쭈글하, 유용하다, 접다, 소재, 탄탄하다"
핏이 이뻐서 만족합니다. 생각보다 단정한느낌이에요,핏이 이뻐서 만족합니다 생각보다 단정한 느낌이에요,"단정하다, 만족하다, 이에요"
치마가 많이 짧다고 했는데 짧기는 해도 핏이 너무 예뻐서 어쩔수 없어요…. 정말 너무 예쁩니다 저만 입고싶울정도에요,치마가 많이 짧다고 했는데 짧기는 해도 핏이 너무 예뻐서 어쩔 수 없어요 정말 너무 예쁩니다 저만 입고 싶을 정도예요,"어쩔, 저만, 해도, 짧다, 치마, 없다"
"쇼룸에도 없어서 안입어보고 구매했는데
만족해요",쇼룸에도 없어서 안 입어보고 구매했는데 만족해요,"쇼룸, 만족하다, 입어보다, 없다"
검정색이라 먼지 붙은 게 잘 보이지만 예뻐요 믿고 사는 글로니입니다,검은색이라 먼지 붙은 게 잘 보이지만 예뻐요 믿고 사는 글로 노입니다,"먼지, 믿다, 검은색, 붙다, 살다, 보이"
엄청 미니멀한데 신축성이 좋아서 활동하기도 편하고 몸매도 좋아보여용,엄청 미니멀한데 신축성이 좋아서 활동하기도 편하고 몸매도 좋아 보여요,"멀다, 활동, 신축, 미니, 편하다, 보이다, 몸매"
S랑 M 고민하다가 S 샀는데 잘 맞아요 부유방도 잘 가려줍니다!,S랑 M 고민하다가 S 샀는데 잘 맞아요 부유방도 잘 가려줍니다,"줍다, 방도, 부유, 고민, 가다, 맞다"
배송 1달 넘게 기다렸지만.. 진짜 너무너무 예쁘고 마음에 들어요,배송 달 넘게 기다렸지만 진짜 너무너무 예쁘고 마음에 들어요,"넘다, 기다리다, 배송"
배송도 빠르고 물건도 잘 받았습니다 감사합니다:),배송도 빠르고 물건도 잘 받았습니다 감사합니다,"물건, 빠르다, 받다, 배송"
핏이 예뻐요 생각보다 타이트 하진 않았어요 다만 길이가 넘 짧아요 앉을 때 고비,핏이 예뻐요 생각보다 타이트하진 않았어요 다만 길이가 너무 짧아요 앉을 때 고비,"고비, 앉다, 타이트, 길이, 짧다"
핏이 예뻐요 생각보다 타이트 하지 않았어요 다만 넘 짧아서 길이가 좀 더 길었으면 좋겠어요...,핏이 예뻐요 생각보다 타이트하지 않았어요 다만 너무 짧아서 길이가 좀 더 길었으면 좋겠어요,"길다, 타이트, 길이, 짧다"
재질이 도톰해서 원피스 모양은 잡아주지만 여름에 입기 더워요 나시원피스이지만 여름에는 못입는 두꺼움입니다,재질이 도톰해서 원피스 모양은 잡아주지만 여름에 입기 더워요 민소매 원피스이지만 여름에는 못 입는 두꺼움입니다,"여름, 원피스, 민소매, 모양, 덥다, 도톰하다, 두껍다, 에는, 잡다, 재질"
세일해서 비교적 저렴하게 삿구 불편한거 진짜 못입는데 편해요!!,세일해서 비교적 저렴하게 샀고 불편한 거 진짜 못 입는데 편해요,"비교, 불편하다, 저렴하다, 편하다, 세일"
"세일해서 비교적 저렴하게 삿구 불편한거 진짜 못입는데 편해요!!
레이어드 해서 입어두 예쁨~",세일해서 비교적 저렴하게 샀고 불편한 거 진짜 못 입는데 편해요 레이어드해서 입어도 예쁨,"비교, 저렴하다, 레이어드, 불편하다, 편하다, 세일"
"진짜 날씬해 보이는데 치마가 너무 짧아요,,ㅠㅠ 좀만 더 길게 만들어주세요~~",진짜 날씬해 보이는데 치마가 너무 짧아요 좀만 더 길게 만들어주세요,"만들다, 길다, 날씬하다, 치마, 보이다, 짧다"
배송 오래 기다려서 입고 가려던 약속에는 못 입고 갔지만 사이즈 바꿔주셔서 ㄱㅊ습니다 허리 얇으신편이면 그냥 s해서 딱 맞게 입는게 예쁜 것 같아요,배송 오래 기다려서 입고 가려던 약속에는 못 입고 갔지만 사이즈 바꿔주셔 서습니다 허리가 늘으신 편이면 그냥 s 해서 딱 맞게 입는 게 예쁜 것 같아요,"가다, 약속, 서다, 바꾸다, 그냥, 오래, 에는, 기다리다, 편이, 늘다"
스몰로 샀어오 됐나 싶지만 미듐도 괜참ㅎ아요 좋어ㅏ요,스몰로 샀어온 됐나 싶지만 미디엄도 간 참아요 좋아요,"참다, 스몰, 돼다, 미디엄"
"꽉끼게 입는걸 싫어하기 때문에 고민끝에 m사이즈 선택했고 성공했습니다! 키가 작은데 힙이 큰 체형이라 s했으면 길이 너무 짧았을 것 같아요 지굼도 똥꼬치마,,
입고 벗을때도 편해서 사이즈 선택 잘한것 같고요 
멜란지 사고 예뻐서 블랙도 구매했습니다!",꽉 끼게 입는 걸 싫어하기 때문에 고민 끝에 m사이즈 선택했고 성공했습니다 키가 작은데 히프가 큰 체형이라 s 했으면 길이 너무 짧았을 것 같아요 지금도 똥구멍 치마 입고 벗을 때도 편해서 사이즈 선택 잘한 것 같고요 멜란지 사고 예뻐서 블랙도 구매했습니다,"선택, 사이즈, 히프, 성공하다, 때문, 싫어하다, 멜란지, 똥구멍, 체형, 크다"
신축성도 적당해서 핏이 너무 예뻐요~다음에 다른 색상도 구매하려구요,신축성도 적당해서 핏이 너무 예뻐 요다음에 다른 색상도 구매하려고요,"색상, 성도, 요다음, 신축, 적당하다"
"s구매해ㅛ는데 핏이 진짜 이뻐요!! 입어보니까 인기 많은 이유 알겠더라고요
155인 저한테도 조금 짧은 느낌이에요.",s 구매해는데 핏이 진짜 이뻐요 입어보니까 인기 많은 이유 알겠더라고요 인 저한테도 조금 짧은 느낌이에요,"이유, 알다, 인기, 많다, 입어보다, 이에요, 짧다"
여름에 잘 입고 다녔어요 검정색이라 부담 없이 입기 좋고 뭣보다 핏이 넘 예쁜듯,여름에 잘 입고 다녔어요 검은색이라 부담 없이 입기 좋고 뭣보다 핏이 너무 예쁜 듯,"없이, 부담, 검은색, 여름"
도톰하고 베이직하게 딱 예쁜 핏! 161 40에 엉작녀 개개ㅐ개말라 인간한테두 마니 짧은 편인데 전 조아욤 ㅎㅎ,도톰하고 베이직하게 딱 예쁜 핏에 엉작녀 개개게 말라 인간한테도 많이 짧은 편인데 전 조에욤,"인간, 개개다, 조에욤, 베이직, 말르다, 도톰하다, 인데, 짧다"
"저 리뷰 원래 안 남기는데 이건 남겨야겠다 싶어서 남겨요
진짜 너무 너무 너무 예쁩니다 ㅠㅠ 딱 입어보면 재질 탄탄한 게 느껴지실 거에요 근데 부유방도 가려주고 몸매도 너무 예쁘게 잡아주는..🖤 제가 생각했던 것보다 많이 플레어 느낌이긴 한데 그래서인지 몸매를 더 예뻐 보이게 해주는 것 같아요!!! 저랑 키 비슷하신 분들은 M 사이즈가 딱 예쁜 길이감일 듯해요 다들 뭐해 얼릉 구매해…🥺",저 리뷰 원래 안 남기는데 이건 남겨야겠다 싶어서 남겨요 진짜 너무너무너무 예쁩니다 딱 입어보면 재질 탄탄한 게 느껴지실 거예요 근데 부유방도 가려주고 몸매도 너무 예쁘게 잡아주는 제가 생각했던 것보다 많이 플레어 느낌이긴 한데 그래서인지 몸매를 더 예뻐 보이게 해주는 것 같아요 저랑 키 비슷하신 분들은 M 사이즈가 딱 예쁜 길이감일 듯해요 다들 뭐해 얼른 구매해,"남기다, 몸매, 래서, 얼른, 해주다, 인지, 원래, 느껴지다, 리뷰, 이건"
"재질도 탄탄하고 몸에 딱 맞아서 좋아요
158에게 길이감은 적당해요",재질도 탄탄하고 몸에 딱 맞아서 좋아요에게 길이감은 적당해요,"길이감, 재질, 적당하다, 맞다, 탄탄하다"
배송도 빠르고 포장도 꼼꼼하고 너무 이뻐요 만족합니다!,배송도 빠르고 포장도 꼼꼼하고 너무 이뻐요 만족합니다,"포장, 꼼꼼하다, 빠르다, 만족하다, 배송"
"너어무 사고싶어서 2주 기다려서 받앗는데 진짜 너무 예뻐요 최고임 데이트룩으로 겨론식에두 괜찮고 다 너무 예뻐요 🥺 
다만 조금 짧다는 단점이…",너무 사고 싶어서 주 기다려서 받았는데 진짜 너무 예뻐요 최고임 데이트룩으로 결론식에 두 괜찮고 다 너무 예뻐요 다만 조금 짧다는 단점이,"결론, 단점, 최고, 데이트, 받다, 기다리다, 사고, 짧다"
한달 정도 기다려서 받았네요... 배송이 느려서 아쉽지만 남은 여름 열심히 입고 다니려구요,한 달 정도 기다려서 받았네요 배송이 느려서 아쉽지만 남은 여름 열심히 입고 다니려고요,"느리다, 열심히, 남다, 아쉽다, 받다, 기다리다, 여름, 배송"
핏이 너무 예쁘고 조금 짧지만 맘에 듭니다 소재도 탄탄합니다!,핏이 너무 예쁘고 조금 짧지만 맘에 듭니다 소재도 탄탄합니다,"소재, 탄탄하다, 짧다"
핏이 진짜 이뻐요! 보통 면 원피스 입으면 배쪽이 너무 핏되는 느낌이라 별로였는데 이 원피스는 배쪽 부각없이 편하게 입을 수 있어서 좋아요! 기장이 조금 더 길었으면 좋았을 거 같네용,핏이 진짜 이뻐요 보통 면 원피스 입으면 배 쪽이 너무 핏되는 느낌이라 별로였는데 이 원피스는 배쪽 부각 없이 편하게 입을 수 있어서 좋아요 기장이 조금 더 길었으면 좋았을 거 같네요,"원피스, 배쪽, 없이, 보통, 길다, 기장, 핏되, 별로, 부각, 편하다"
핏이랑 색감 진짜 이뻐요! 재질은 탄탄하고 부드러운데 생각보다 두껍습니다.,핏이랑 색감 진짜 이뻐요 재질은 탄탄하고 부드러운데 생각보다 두껍습니다,"색감, 부드럽다, 두껍다, 재질, 탄탄하다"
"거의 한달만에 받았는데 핏이 너무 예뻐요 !! 레인부츠에 신으려고 샀는데 장마가 끝나서 받은,,0",거의 한 달 만에 받았는데 핏이 너무 예뻐요 레인부츠에 신으려고 샀는데 장마가 끝나서 받은,"받다, 끝나다, 레인부츠, 만에, 장마, 신다"
탄탄한 검정! 마른 몸을 소유한 자여 글로니로 오라,탄탄한 검정 마른 몸을 소유한 자여 글로 니로 오라,"소유, 검정, 오라, 마르다, 탄탄하다"
"음 핏이 엄청 예뻐요
근데 ! 좀 길이가 많이 짧습니다 ㅠㅠ 어짜피 근데 속바지입을거긴해서….",음 핏이 엄청 예뻐요 근데 좀 길이가 많이 짧습니다 어차피 근데 속바지 입을 거긴 해서,"근데, 어차피, 속바지, 길이, 짧다"
딱 원하던 핏이구 너무 예뻐요..짧은 걸 좋아해서 길이도 좋고 안에 속바지 입으면 되니까 딱 좋아요 🎀🫧🖤,딱 원하던 핏이고 너무 예뻐요 짧은 걸 좋아해서 길이도 좋고 안에 속바지 입으면 되니까 딱 좋아요,"원하다, 좋아하다, 이고, 속바지, 길이, 짧다"
예버용 s가 타이트하다는 후기가 많아서 m사니까 배 쪽도 너무 타이트하지않아서 맘에듭니당🖤,예버요 s가 타이트하다는 후기가 많아서 m사니까 배 쪽도 너무 타이트하지 않아서 맘에 듭니다,"타이트, 예버, 많다, 후기, 가다"
후기 여러개 읽어보니 160에 48킬로 정도 돼도 s는 넘 딱맞을거같아서 m샀더니 배 부분도 적당히 딱맞고 길이도 괜찮아요 넘 예뽀용,후기 여러 개 읽어보니에 킬로 정도 돼도 s는 너무 딱 맞을 거 같아서 m 샀더니 배 부분도 적당히 딱 맞고 길이도 괜찮아요 너무 예뽀요,"맞다, 킬로, 예뽀, 여러, 읽다, 돼다, 부분, 후기, 늘다, 적당하다"
후기 여럿 읽어보니 s는 넘 작을거같아 m 구매했는데 딱좋아요 !!,후기 여럿 읽어보니 s는 너무 작을 거 같아 m 구매했는데 딱 좋아요,"여럿, 읽다, 후기, 늘다"
"허리가 다른부위에 비해 얇은편인데 딱잡아주고 핏이 예뻐요
근데 생각보단 a라인으로 퍼져서 아쉽긴한데 그래도 예쁩니다",허리가 다른 부위에 비해 얇은 편인데 딱 잡아주고 핏이 예뻐요 근데 생각보단 a 라인으로 퍼져서 아쉽긴 한데 그래도 예쁩니다,"비다, 부위, 퍼지다, 보단, 얇다, 아쉽다, 라인, 인데, 잡다, 허리"
너무예뻐요 진짜 단연코 완벽한 핏 .. 나만사게 다들 사지마세여,너무 예뻐요 진짜 단연코 완벽한 핏 나만 사게 다들 사지 마세요,"단연, 사지, 완벽하다, 말다"
"흼샥으로 구먀했다 너무 맘에들어서 블략도 구매했어요
똥꼬치마이긴 합니다.. 그치만 이뻐서 견디는거에요 ㅋㅋ",흼샥으로 구매했다 너무 맘에 들어서 블략도 구매했어요 똥구멍 치마이긴 합니다 그렇지만 이뻐서 견디는 거예요,"블략, 흼샥, 이기다, 견디다, 똥구멍, 들어서다, 치마"
M사이즈 생각보다 타이트하지않았어요 단정하고 예뻐요,M사이즈 생각보다 타이트하지 않았어요 단정하고 예뻐요,"단정하다, 타이트, 사이즈"
이뻐요 그런데 3번접으면 구김이 남네요; 그치만 넘이뻐 깔별로사고싶음,이뻐요 그런데 번 접으면 구김이 남네요 그렇지만 너무 이뻐 깔 벼로 사고 싶음,"벼로, 구김, 접다, 남다, 깔다, 사고"
허리를 탄탄하게 잡아주는 느낌이에요!! 좀 짧아서 아쉽긴 하지만 제가 속바지를 입으명 되는 일이니까여~,허리를 탄탄하게 잡아주는 느낌이에요 좀 짧아서 아쉽긴 하지만 제가 속바지를 입으면 되는 일이니까 여,"일이, 아쉽다, 이에요, 속바지, 잡다, 허리, 탄탄하다, 짧다"
핏은 너무 얘쁘지만 길이가 넘 짧아서 절대 숙일 수 없는 원피스 입니당 속바지 필수예요!!,핏은 너무 예쁘지만 길이가 너무 짧아서 절대 숙일 수 없는 원피스입니다 속바지 필수예요,"숙이다, 필수, 절대, 속바지, 없다, 원피스, 길이, 짧다"
역시 믿고사는 글로니 너무 예뻐용 ㅠ 근데 M 샀는데도 엄청 짧고 타이트해요,역시 믿고 사는 글로리 너무 예뻐요 근데 M 샀는데도 엄청 짧고 타이트해요,"믿다, 살다, 근데, 타이트, 글로리, 짧다"
"매장에서 입어보고 샀는데
진짜 이뻐요 진짜 만족해요 색도 이뻐서 친구한테 추천했더니 구매한다고 하더라구요 진짜 좋아용",매장에서 입어보고 샀는데 진짜 이뻐요 진짜 만족해요 색도 이뻐서 친구한테 추천했더니 구매한다고 하더라고요 진짜 좋아요,"매장, 친구, 추천, 색도, 만족하다, 입어보다"
짧아요 소재는 수영복 같이 쫀쫀한 원단입니다 롱부츠랑 신으면 예블 것 같네용,짧아요 소재는 수영복같이 쫀쫀한 원단입니다 롱부츠랑 신으면 예쁠 것 같네요,"수영복, 부츠, 신다, 쫀쫀, 원단, 소재, 짧다"
생각보다 많이 작고 짧아요..ㅠㅠ 바이크 팬츠 사서 같이 입어야할 거 같아요 하지만 재질도 좋고 너무 예뻐용,생각보다 많이 작고 짧아요 바이크 팬츠 사서 같이 입어야 할 거 같아요 하지만 재질도 좋고 너무 예뻐요,"바이크, 팬츠, 작고, 사서, 재질, 짧다"
"수영복+면느낌이라서 쫀쫀해요
S사이즈 삿으면 조금 작았을거같아요",수영 복면 느낌이라서 쫀쫀해요 S사이즈 샀으면 조금 작았을 거 같아요,"수영, 쫀쫀해, 복면, 작다, 사이즈"
