Review,Processed_Review,keyword
"고민 할 시간이 아까울 정도로 넘 맘에 들어요ㅠ 얇은 비닐같은 싸구려 느낌 날까봐 걱정했는데 진짜 싼티 1도 안나요. 적절한 광택에 생각했던 거보다 엄청 얇지도 않더라구요. 어깨라인, 팔라인에 흰색 스티치가 포인트임.  이 옷은 화면보단 실물이 훨씬 더 이쁨",고민할 시간이 아까울 정도로 너무 맘에 들어요 얇은 비닐 같은 싸구려 느낌 날까 봐 걱정했는데 진짜 싼 티 도 안 나요 적절한 광택에 생각했던 거보다 엄청 얇지도 않더라고요 어깨라인 팔 라인에 흰색 스티치가 포인트임 이 옷은 화면보단 실물이 훨씬 더 이쁨,"어깨, 라인, 흰색, 화면, 보단, 얇다, 비닐, 스티치, 고민"
진짜 너무 예쁩니다!! 오버핏으로 입기 너무 좋아요! 색도 이쁘고 핏도 잘 나와서 만족해요,진짜 너무 예쁩니다 온 버핏으로 입기 너무 좋아요 색도 이쁘고 핏도 잘 나와서 만족해요,"만족하다, 버핏, 핏, 나오다, 색도"
매번 사야지 사야지 하고 있었는데 할인하길래 바로 구매했는데 사이즈도 컬러도 아주 만족,매번 사야지 사야지 하고 있었는데 할인하길래 바로 구매했는데 사이즈도 컬러도 아주 만족,"컬러, 할인, 사이즈, 만족"
오버핏으로 라인도 이쁘고 재질도 특이한게 이뻐요!,온 버핏으로 라인도 이쁘고 재질도 특이한 게 이뻐요,"버핏, 라인, 재질, 특이하다"
"딱 이쁘게 박시한 핏이고, 생각보다 많이 튀지 않아요 넘이쁩니다....... 왜 이제샀지??? ㅠㅠ",딱 이쁘게 박시한 핏이고 생각보다 많이 튀지 않아요 너무 이쁩니다 왜 이제 샀지,"핏, 이고, 박시, 이제"
"배송도 빠르고, 제품의 마감처리도 좋았음. 핏은 뭐 말할 것도 없고. 간절기때 힙하게 입고 다닐 수 있을 듯.",배송도 빠르고 제품의 마감 처리도 좋았음 핏은 뭐 말할 것도 없고 간절기 때 합하게 입고 다닐 수 있을 듯,"배송, 제품, 합, 처리, 빠르다, 핏"
진짜 안입은것처럼 너무너무 가벼와서 맘에 쏙들어요,진짜 안 입은 것처럼 너무너무 가 벼와서 맘에 쏙 들어요,"벼, 서다, 처럼"
조금 크지만 또 그런 맛에 입는거니까 괜찮더라구요. ,조금 크지만 또 그런 맛에 입는 거니까 괜찮더라고요,"그렇다, 맛, 크다"
가격빼고는 다 만족합니다 박시하게 잘 입을거 같아요,가격 빼고는 다 만족합니다 박시하게 잘 입을 거 같아요,"박시, 만족하다, 빼다, 가격"
맘에 들어요  바람막이로 샀는데 바람막이보다는 약간 두껍긴하지만 건지나게 잘 입을거 같아요,맘에 들어요 바람막이로 샀는데 바람막이보다는 약간 두껍긴 하지만 건지나 게 잘 입을 거 같아요,"두껍다, 바람막이, 보다는, 건지다"
사길 잘한 것 같아요  배송도 빠르고 만족스러웠어요 ,사길 잘한 것 같아요 배송도 빠르고 만족스러웠어요,"만족스럽다, 배송, 빠르다"
마뗑킴 자켓 사고싶었는데 무신사에서 할인행사해서 저렴히 득했어요.사이즈 넉넉하네요. 제질이 좋아요.,마뗑킴 재킷 사고 싶었는데 무신사에서 할인행사해서 저렴히 득했어요 사이즈 넉넉하네요 재질이 좋아요,"할인, 행사, 넉넉하다, 재킷, 저렴하다, 재질, 득, 마뗑킴, 무신, 사"
남자가 입기에도 좋습니다 지금은 좀 그렇지만 가을넘어갈때 딱일듯!,남자가 입기에도 좋습니다 지금은 좀 그렇지만 가을 넘어갈 때 딱일 듯,"넘어가다, 남자, 딱이다, 가을"
실물이 살짝 비닐 같은 느낌이에요 이쁘긴한데 포장이 조금 아쉬웠어요 그래도 잘 산 것 같아여,실물이 살짝 비닐 같은 느낌이에요 이쁘긴 한데 포장이 조금 아쉬웠어요 그래도 잘 산 것 같아요,"포장, 아쉽다"
세일할때 아울렛보다 저렴한 가격에 구매했어요~ 가을에 입으려구요 ㅎ,세일할 때 아웃렛보다 저렴한 가격에 구매했어요 가을에 입으려구요,"저렴하다, 구, 가격, 가을, 세일, 아웃렛"
바람막이로도 좋고 여러모로 편하게 입기 너무 좋습니다,바람막이로도 좋고 여러모로 편하게 입기 너무 좋습니다,"바람막이, 편하다, 여러, 모로"
"디자인 너무 예쁜데 제가 키가 작아서,, 너무 오버핏 느낌이긴 해요! 바지를 잘 맞춰 입으면 그래도 커버 가능할 정도라서 괜찮습니다~!",디자인 너무 예쁜데 제가 키가 작아서 너무 오버핏 느낌이긴 해요 바지를 잘 맞춰 입으면 그래도 커버 가능할 정도라서 괜찮습니다,"작다, 라서, 키, 느끼다"
너무 사고싶어서 계절감엔 1도 안맞지만 구매했어요  역시 이쁩니다,너무 사고 싶어서 계절감엔 도 안 맞지만 구매했어요 역시 이쁩니다,"계절, 맞다, 사고"
너무 마음에 들어요🥰 마뗑킴 가방 사고 굉장히 만족해서 눈여겨 보는 브랜드인데 겉옷도 굉장히 만족스럽습니다,너무 마음에 들어요 마뗑킴 가방 사고 굉장히 만족해서 눈여겨보는 브랜드인데 겉옷도 굉장히 만족스럽습니다,"겉옷, 가방, 브랜드, 만족스럽다, 만족하다, 눈, 여기다, 마뗑킴, 굉장하다"
몇년 전부터 살까말까 고민했는데 그냥 샀어요 맘에 들어용,몇 년 전부터 살까 말까 고민했는데 그냥 샀어요 맘에 들어요,"고민, 그냥, 살다, 전, 말다"
빨리간절기가왔음해요  미리 사놨어요 가을에 입으려구요 가볍고  여기저기 잘어울릴것같아요 옷걸이까지주시네요 ㅋㅋ,빨리 간절기가 왔으면 해요 미리 사놨어요 가을에 입으려구요 가볍고 여기저기 잘 어울릴 것 같아요 옷걸이까지 주시네요,"걸이, 구, 가볍다, 오다, 주다, 어울리다, 여기저기"
생각보다 사이즈도 품도 넉넉(?)하다 못해 크지만 맘에 들어요 ㅋ,생각보다 사이즈도 품도 넉넉하다 못해 크지만 맘에 들어요,"크다, 사이즈, 못, 넉넉하다, 품다"
생각보다 두껍지 않아서 여름철 쌀쌀할때 입어도 되겠어요,생각보다 두껍지 않아서 여름철 쌀쌀할 때 입어도 되겠어요,"여름철, 쌀쌀하다, 두껍다"
생각했던것보다 더 예쁘고 누구나 입을 수 있는 스타일입니다. ,생각했던 것보다 더 예쁘고 누구나 입을 수 있는 스타일입니다,스타일
갖고싶었던건데 마침 있어서 구매해버렸습니다 사이즈도좋고 자주입을거같아요,갖고 싶었던 건데 마침 있어서 구매해버렸습니다 사이즈도 좋고 자주 입을 거 같아요,"버리다, 건데, 사이즈, 갖다"
예쁩니다 광택도 은은하고 프리사이즈이지만 핏도 넉넉하구요,예쁩니다 광택도 은은하고 프리사이즈이지만 핏도 넉넉하고요,"프리, 사이즈, 넉넉하다, 핏, 광택, 은은하다"
사이즈도 딱맞거 좋아요  잘입고 다닙니다 면도 고급져보여요,사이즈도 딱 맞고 좋아요 잘 입고 다닙니다 면도 고급 져 보여요,"맞다, 보이다, 사이즈, 고급, 면도"
오프매장에서 보고 구매했어요! 매장보다 무신사에서 훨씬 저렴하게 구매했고 Free 사이즈라 좀 아쉽지만 오버핏으로 나름 힙하게 입을수 있을것 같아요 뒷면 로고도 깔끔하고 유광이라 매력있습니다 소매통이 좀 크긴하지만 손목밴딩때매 흘러내리진 않아서 괜찮은것 같아요~ 좀 선선해지면 잘 입고 다닐듯해요,오프매장에서 보고 구매했어요 매장보다 무신사에서 훨씬 저렴하게 구매했고 Free 사이즈라 좀 아쉽지만 온 버핏으로 나름 합하게 입을 수 있을 것 같아요 뒷면 로고도 깔끔하고 유광이라 매력 있습니다 소매통이 좀 크긴 하지만 손목 밴딩 땜에 흘러내리진 않아서 괜찮은 것 같아요 좀 선선해지면 잘 입고 다닐듯해요,"매장, 저렴하다, 로고, 매력, 깔끔하다, 소매통, 뒷, 오프"
적당한 오버핏에 재질이 바스락이라서 너무 좋았어여 에어컨 빵빵한 사무실에서 걸치기 아주 딱입니다,적당한 온 버핏에 재질이 바스락이라서 너무 좋았어요 에어컨 빵빵한 사무실에서 걸치기 아주 딱입니다,"사무실, 딱이다, 바스락, 재질, 버핏, 걸치다, 빵빵, 에어컨"
사이즈는 좀 큰편이고 지금은 더워서 못입어서 아쉽네요,사이즈는 좀 큰 편이고 지금은 더워서 못 입어서 아쉽네요,"아쉽다, 편이, 덥다, 사이즈"
저한테는 좀 큰사이즈이고 더워서 지금은 못입겠지만 가을엔 괜찮을듯 합니다,저한테는 좀 큰 사이즈이고 더워서 지금은 못 입겠지만 가을엔 괜찮을듯합니다,"덥다, 가을, 테, 사이즈, 이고"
눈에 아른거려서 가을에 사면 품절될까봐 미리 구매해뒀어요 기본템인데도 광택이 있어서 그런지 더 맘에드네요,눈에 아른거려서 가을에 사면 품절될까 봐 미리 구매해뒀어요 기본 템인데도 광택이 있어서 그런지 더 맘에 드네요,"두다, 아른거리다, 그렇다, 품절, 광택, 사면"
마뗑킴 첨 사보는데ㅜ넘 이쁘네요 남자가 입기에도 적딩히 오버핏으로 이쁘게 떨어져요 사길 잘한거 같아요,마뗑킴 첨 사보는데 너무 이쁘네요 남자가 입기에도 적딩히 온 버핏으로 이쁘게 떨어져요 사길 잘한 거 같아요,"사보다, 남자, 버핏, 적딩히, 떨어지다"
시이즈도 좋고 너무 이쁩니다! 잘 산 것 같아요! 핏도 좋아여~,시리즈도 좋고 너무 이쁩니다 잘 산 것 같아요 핏도 좋아요,"핏, 시리즈"
가을에 입으려고 미리 구매해뒀어요 마뗑킴 힙하네요,가을에 입으려고 미리 구매해뒀어요 마뗑킴 힙하네요,"두다, 힙, 마뗑킴, 가을, 미리"
"주문하고 3일만에 받았습니다 너무 이뻐요 ㅎㅎ 두께가 조금 있어서 여름엔 더울 거 같고, 간절기에 입기 좋을 것 같습니다 :) 잘 입을게영 ",주문하고 일만에 받았습니다 너무 이뻐요 두께가 조금 있어서 여름엔 더울 거 같고 간절기에 입기 좋을 것 같습니다 잘 입을게요,"여름, 덥다, 일만, 받다, 두께, 주문"
배송 매우 빠릅니다. 상품 좋아요. 감사합니다. 많이 판매하세요.,배송 매우 빠릅니다 상품 좋아요 감사합니다 많이 판매하세요,"빠르다, 판매, 배송, 상품"
"옷이 이뻐요 적당히 두께감 있어 봄,가을에 가볍게 걸쳐입기 좋아욘",옷이 이뻐요 적당히 두께감 있어 봄가을에 가볍게 걸쳐 입기 좋아온,"가볍다, 온, 적당하다, 걸치다, 두께감"
사진보다는 색이 진하구요 빛을 흡수하는 듯한 옷 입니다,사진보다는 색이 진하고요 빛을 흡수하는 듯한 옷입니다,"빛, 색, 사진, 보다는, 흡수, 진하다"
디자인이 생각보다 더 이뻐서 그냥 편하게 집앞 마실용 뭐 스타일 내기 그냥 등등 다 너무 좋게 쓰여요 ,디자인이 생각보다 더 이뻐서 그냥 편하게 집 앞 말 실용 뭐 스타일 내기 그냥 등등 다 너무 좋게 쓰여요,"디자인, 편하다, 스타일, 쓰이다, 그냥, 등등, 실용"
장바구니 담아뒀는대 세일할때 너무잘 산거 같아서 조아요-!!!,장바구니 담아뒀는데 세일할 때 너무 잘 산거 같아서 좋아요,"담다, 두다, 장바구니, 세일"
생각보다 더 크구 옷은 이뻐서 엄청 만족합니다 감사합니다,생각보다 더 크고 옷은 이뻐서 엄청 만족합니다 감사합니다,"만족하다, 크다"
"배송 빨리 왔습니다. 남자여서 사이즈 작지 않을까 했는데, 딱 적당하니 좋네요ㅎㅎ!",배송 빨리 왔습니다 남자여서 사이즈 작지 않을까 했는데 딱 적당하니 좋네요,"적당하다, 남자, 여서, 오다, 작다, 빨리, 사이즈, 배송"
요즘 많이들 입길래 구경하다 세일하는거 득템했어요 ,요즘 많이들 입길래 구경하다 세일하는 거 득템했어요,"입길, 득템, 구경, 세일"
이뻐요 옥매치 하기 편하고 휘뚜루 마뚜루 잘 입을 수 입을 수 있을것 같아요 ,이뻐요 옥매 치하기 편하고 휘뚜루마뚜루 잘 입을 수 입을 수 있을 것 같아요,"편하다, 휘뚜루마뚜루, 옥매, 치"
"생각보다 사이즈도 잘 맞고, 예쁘네요 빨리 입는 날이 오면 좋겠어요",생각보다 사이즈도 잘 맞고 예쁘네요 빨리 입는 날이 오면 좋겠어요,"오다, 맞다, 빨리, 날, 사이즈"
"배송 빨리 왔습니다.  남자여서 사이즈 작지 않을까 했는데,  딱 적당하니 좋네요ㅎㅎ!",배송 빨리 왔습니다 남자여서 사이즈 작지 않을까 했는데 딱 적당하니 좋네요,"적당하다, 남자, 여서, 오다, 작다, 빨리, 사이즈, 배송"
배송은 빠르진 않았어요  색감은 사진과 비슷하고  마음에 듭니다,배송은 빠르진 않았어요 색감은 사진과 비슷하고 마음에 듭니다,"색감, 사진, 배송, 빠르다"
무진장데이 덕분에 저렴한가격에 구입합니다~  마뗑킴 제품 매력있네요,무진장 데이 덕분에 저렴한 가격에 구입합니다 마뗑킴 제품 매력 있네요,"덕분, 마뗑킴, 데이, 무진장, 가격, 저렴하다, 제품, 매력"
제품은 이뻐요 근데 박스가 젖어있고 구겨진상태로 와서 조금 아쉬워요 ㅠ,제품은 이뻐요 근데 박스가 젖어있고 구겨진 상태로 와서 조금 아쉬워요,"젖다, 아쉽다, 구기다, 박스, 상태, 오다, 제품"
비닐느낌 바스락재질이에요 뒤에 로고가 킥이에요 얇아서 간절기에 입기 좋아요 오버핏이고 반짝거리고 예뻐요 😍 ,비닐 느낌 바스락 재질이에요 뒤에 로고가 킥이에요 얇아서 간절기에 입기 좋아요 온 버핏이고 반짝거리고 예뻐요,"재질, 반짝거리다, 버핏, 이고, 킥, 얇다, 뒤, 간절기"
짱 예뻐요! 여자친구 선물해줬는데 스타일리쉬해서 꾸안꾸 가능하다고 엄청 좋아하네요,짱 예뻐요 여자친구 선물해 줬는데 스타일리시해서 꿈 안 꾸 가능하다고 엄청 좋아하네요,"스타일리시, 좋아하다, 주다, 선물, 여자친구, 가능하다"
진짜 간절기 아이탬으로 딱이에요 진짜 예뻐요 사길 잘했어요,진짜 간절기 아이템으로 딱이에요 진짜 예뻐요 사길 잘했어요,"아이템, 딱이다, 간절기"
배송은 오래걸렸지만 어차피 지금입을게 아니라 만족합니다 사이즈는 큰데 오버핏 좋아해서 괜찮아요,배송은 오래 걸렸지만 어차피 지금 입을게 아니라 만족합니다 사이즈는 큰데 오버핏 좋아해서 괜찮아요,"배송, 걸리다, 좋아하다, 만족하다, 크다, 오버핏, 아니다"
생각보다 광택이 심하지 않은 거 같아서 좋은 거 같아요! 처음 받았을 때 냄새가 조금 나지만 며칠 밖에 둬서 냄새 빼면 좋을 거 같아요!,생각보다 광택이 심하지 않은 거 같아서 좋은 거 같아요 처음 받았을 때 냄새가 조금 나지만 며칠 밖에 둬서 냄새 빼면 좋을 거 같아요,"냄새, 빼다, 심하다, 받다"
남여모두 입기 좋은 스타일이네요~ 와이프 안입을때 몰래 착용해야겠습니다 ㅋ,남녀 모두 입기 좋은 스타일이네요 와이프 안 입을 때 몰래 착용해야겠습니다,"착용, 스타일, 몰래, 와이프, 남녀"
선물용으로 구매했어요 배송 빨라서 맘에 듭니다!!,선물용으로 구매했어요 배송 빨라서 맘에 듭니다,"선물, 라서, 배송"
예버요 즈이 닉네임처럼 간지폭풍 지금 계절에 맞지 않지만 세일하길래 그냥 샀어요 가을되면 잘 입을게요,예버요 즈이 닉네임처럼 간지 폭풍 지금 계절에 맞지 않지만 세일하길래 그냥 샀어요 가을 되면 잘 입을게요,"가을, 계절, 세일, 맞다, 그냥, 예버"
마뗑킴 처음사보는데 이쁘네요 잘입겠습니다.굿,마뗑킴 처음 사보는데 이쁘네요 잘 입겠습니다 굿,"사보다, 처음, 마뗑킴"
뒷북으로 삿지만 너무예뻐서 얼렁 입어보고싶아요,뒷북으로 샀지만 너무 예뻐서 얼렁 입어보고 싶아요,"입어보다, 뒷북, 얼렁"
블프 세일받고 여자친구랑 같이 두벌샀어요 좋아용,불프 세일 받고 여자친구랑 같이 두 벌 샀어요 좋아요,"여자친구, 받다, 불프, 세일"
바스락거리는게 유니크하규 좋습니다 가을에 입으면 좋을거같아요,바스락거리는 게 유니크하고 좋습니다 가을에 입으면 좋을 거 같아요,"가을, 유니크, 바스락, 거리"
쿠폰받아서 매장보다 훨씬 싸게 샀어요 사이즈 오버핏으로 이쁘고 저는 스트링 안조이고 입는게 더 마음에 들어요 광택도 은은하니 부담스럽지 않네요,쿠폰 받아서 매장보다 훨씬 싸게 샀어요 사이즈 온 버핏으로 이쁘고 저는 스트링 안조이고 입는 게 더 마음에 들어요 광택도 은은하니 부담스럽지 않네요,"부담, 스럽지, 싸다, 매장, 받다, 은은하다, 광택, 안좋다"
간절기에 입기 좋아요 얇은 비닐?재질이에요 뒤에 로고가 넘 예뻐요 ,간절기에 입기 좋아요 얇은 비닐 재질이에요 뒤에 로고가 너무 예뻐요,"로고, 재질, 뒤, 간절기, 비닐, 얇다"
비닐 느낌이지만 디자인 넘 예뻐요 뒤에 로고가 킥이에요 지퍼 투웨이라 다양하게 연출 가능해요 얇아서 간절기에 많이 입을 수 있을 것 같아요 ,비닐 느낌이지만 디자인 너무 예뻐요 뒤에 로고가 킥이에요 지퍼 투 웨이라 다양하게 연출 가능해요 얇아서 간절기에 많이 입을 수 있을 것 같아요,"디자인, 비닐, 로고, 얇다, 다양하다, 가능하다, 뒤, 킥"
약간 비닐?같은 재질로 만들어진 옷감입니다!!! 가볍고 블랙 색상이라 아무 옷에나 가볍게 툭 걸치기 좋은 아이템입니다! ,약간 비닐 같은 재질로 만들어진 옷감입니다 가볍고 블랙 색상이라 아무 옷에나 가볍게 툭 걸치기 좋은 아이템입니다,"비닐, 옷감, 아이템, 색상, 블랙, 가볍다, 재질, 에나"
"오버핏으로 되게 얇아요~ 바스락 가리는 소재이고, 뒤에 마뗑킴 마크가 완전 예쁩니다!",온 버핏으로 되게 얇아요 바스락 가리는 소재이고 뒤에 마뗑킴 마크가 정말 예쁩니다,"버핏, 되게, 소재, 이고, 마크, 얇다, 가리다, 마뗑킴, 뒤"
와이프 사준건데 저한테도 맞아서 제가 더 많이 입고다니네요ㅎㅎ 이쁩니다 !,와이프 사준 건데 저한테도 맞아서 제가 더 많이 입고 다니네요 이쁩니다,"맞다, 건데, 테, 와이프"
사이즈는 프리라서 엄청 크지만 스트링 조이면 핏이 예쁩니다 색은 아주아주 고급진 블랙이지요 ~ 받자마자 너무 이쁜데 세탁 걱정이 쬐끔되긴하지만 ㅋㅋ 물 닿을일이 많을거 같아성 ㅋ 배송도 꼼꼼하게 잘 왔습니다 !,사이즈는 프리라서 엄청 크지만 스트링 조이면 핏이 예쁩니다 색은 아주아주 고급 진 블랙이지요 받자마자 너무 이쁜데 세탁 걱정이 쪼금 되긴 하지만 물 닿을 일이 많을 거 같아 성 배송도 꼼꼼하게 잘 왔습니다,"세탁, 블랙, 이지, 색, 사이즈, 아주아주, 크다, 배송"
사이즈는 프리라서 엄청 크지만 스트링 조이면 아주아주 마음에 드는 핏이 나오네용~ ㅋㅋ 역시 마음에 드네요 ㅋㅋ 기다리던 옷이라서 더 마음에 들어요~^^ 그래서 두색상 주문했네용 ㅋㅋ 검정은 검정대로 너무너무 이뻐요👍🏻,사이즈는 프리라서 엄청 크지만 스트링 조이면 아주아주 마음에 드는 핏이 나오네요 역시 마음에 드네요 기다리던 옷이라서 더 마음에 들어요 그래서 두 색상 주문했네요 검정은 검정대로 너무너무 이뻐요,"검정, 색상, 크다, 아주아주, 주문, 대로, 나오다"
넘나 맘에드네요 저렴하게.잘 산거 같습니다 세일나중에하면 다른색도 사보고싶어 지네요,넘나 맘에 드네요 저렴하게 잘 산거 같습니다 세일 나중에 하면 다른 색도 사보고 싶어지네요,"저렴하다, 색도, 넘다, 사보다"
넘나 맘에드는데요 세일하면 다른색도 사고싶어지네요 ㅎㅎ,넘나 맘에 드는데요 세일하면 다른 색도 사고 싶어지네요,"세일, 넘다, 색도, 사고"
사이즈는 적당하고 배송도 박스로 잘되어있고 빨라서 만족합니다,사이즈는 적당하고 배송도 박스로 잘 되어있고 빨라서 만족합니다,"박스, 만족하다, 배송, 적당하다, 되어다, 라서, 사이즈"
배송도 이틀만에 오구 오버핏좋아하는대 너무아뿌네요 셍리쿠폰있어서 더 기분좋게 구매했어요 얇아서 간절기랑 봄가을에 입을 딱조ㅗ을것같아요,배송도 이틀 만에 오구 오버핏좋아하는대 너무아뿌네요 생리 쿠폰 있어서 더 기분 좋게 구매했어요 얇아서 간절기랑 봄가을에 입을 딱 조을 것 같아요,"배송, 무아, 뿌, 간절기, 만에, 얇다"
행사기간이라 좀 걸릴줄알았는데 배송도 빠르고 옷도 이뻐요,행사 기간이라 좀 걸릴 줄 알았는데 배송도 빠르고 옷도 이뻐요,"알다, 걸리다, 배송, 기간, 빠르다, 행사"
배송 레전드네요 엄청 빨라요!! 옷도 너무 이뻐요오,배송 레전드네요 엄청 빨라요 옷도 너무 이뻐요 오,"빠르다, 레전드, 배송"
바스락 거리는 재질로 봄 가을에 입기 좋을 것 같아요,바스락거리는 재질로 봄 가을에 입기 좋을 것 같아요,"가을, 재질, 바스락, 거리"
후기를 재구매부터 해버렸네용 ㅎ 너무 맘에들어서 잘입다가 요즘은 더워서 못입구있음 ㅠ,후기를 재구매부터 해버렸네요 너무 맘에 들어서 잘 입다가 요즘은 더워서 못 입구 있음,"덥다, 버리다, 후기, 입구, 재, 들어서다"
재구매 바로 두번째 구매라는점! 섬물하나 하고 이제 제가일을려고 산고임 넉넉해서 저한테도 잘맞거등요 ㅎ,재구매 바로 두 번째 구매라는 점 선물하나 하고 이제 제가 일으려고 산고임 넉넉해서 저한테도 잘 맞거든요,"넉넉하다, 라는, 테, 맞다, 선물, 하나, 번째, 이제"
진짜 너무 예쁩니당! 겨울이랑 한여름 빼고는 항상 입을 수 있어요!!!😄,진짜 너무 예쁩니다 겨울이랑 한여름 빼고는 항상 입을 수 있어요,"겨울, 빼다, 항상, 한여름"
매장에서 입어보고 휘뚜루마뚜루 입을 수 있을 것 같아 바로 주문했습니다. 숏에 후드 있는 제품이랑 고민했는데 기장이 긴 본 제품이 활용도가 더 높을 것 같아 결정했는데 너무 잘 구매한 것 같네요!,매장에서 입어보고 휘뚜루마뚜루 입을 수 있을 것 같아 바로 주문했습니다 숏에 후드 있는 제품이랑 고민했는데 기장이 긴 본 제품이 활용도가 더 높을 것 같아 결정했는데 너무 잘 구매한 것 같네요,"매장, 제품, 입어보다, 주문, 결정, 활, 용도, 고민"
쿠폰 적용해서 저렴하게 잘삿습니다 선물용으로 구매한건데 받은사람이 너무 좋아하네요 감사합니당,쿠폰 적용해서 저렴하게 잘 샀습니다 선물용으로 구매한 건데 받은 사람이 너무 좋아하네요 감사합니다,"선물, 저렴하다, 좋아하다, 쿠폰, 건데, 받다, 적용"
싸이즈가 원싸이즌데도 잘맞네요. 느낌있고 블랙이라 코디하기 편해요,사이즈가 원싸이즌데도 잘 맞네요 느낌 있고 블랙이라 코디하기 편해요,"편하다, 원, 싸이, 즌데, 맞다, 블랙, 코디, 사이즈"
"가격때문에 살까말까 고민하다가 샀는데 너무 ㅇㅖ뻐서 고민한 시간이 아깝습니댜,,,,고민이신분들 무조건사세용 짱예빠용",가격 때문에 살까 말까 고민하다가 샀는데 너무 버서 고민한 시간이 아깝습니 대 고민이 신분들 무조건 사세요 짱예빠용,"고민, 짱, 아깝다, 때문, 말다, 살다, 신분"
좋아요 질도좋고 가격대비 잘 샀어요 마뗑킴 처음인데 너부 좋슺니다,좋아요 질도 좋고 가격 대비 잘 샀어요 마뗑킴 처음인데 너비 좋습니다,"처음, 너비, 마뗑킴, 대비, 질도, 가격"
너무 예뻐요 딱 적당하고 좋은거 같아요 잘 시킨거 같네요~~,너무 예뻐요 딱 적당하고 좋은 거 같아요 잘 시킨 거 같네요,적당하다
넘 귀여운 디자인이에요! 파주아울렛에서 입어보고 마음에 들었었는데 마침 무신사에서 할인해서 바로 샀어요! 너무 맘에 쏙 드네요,너무 귀여운 디자인이에요 파주 아웃렛에서 입어보고 마음에 들었었는데 마침 무신사에서 할인해서 바로 샀어요 너무 맘에 쏙 드네요,"할인, 귀엽다, 디자인, 입어보다, 아웃렛"
정말 좋아요 얇지만 느낌있는 디자인과 재질입니다,정말 좋아요 얇지만 느낌 있는 디자인과 재질입니다,"얇다, 디자인, 재질"
얇아서 좀 더울때 입어도 괜찮더라구요 이쁩니다,얇아서 좀 더울 때 입어도 괜찮더라고요 이쁩니다,"얇다, 덥다"
매장에서 입어보고 샀는데 너무만족스러워요..!! 잘산거 같아요,매장에서 입어보고 샀는데 너무 만족스러워요 잘 산 거 같아요,"만족스럽다, 입어보다, 매장"
너무 오버핏 유광이 너무 심한가  두가지가 걱정되어 망설이다 구매했는데 저는 둘다 만족합니다,너무 오버핏 유광이 너무 심한가 두 가지가 걱정되어 망설이다 구매했는데 저는 둘 다 만족합니다,"만족하다, 걱정, 되어다, 망설이다, 심하다, 유광, 오버핏, 가지"
오래 고민하다가 구매했는데 마음에 듭니다 후기들이 많아서  도움이 많이 되었어요~,오래 고민하다가 구매했는데 마음에 듭니다 후기들이 많아서 도움이 많이 되었어요,"많다, 되어다, 고민, 후기, 도움, 오래"
예약배송 기다리는 시간이 조금 있었지만 기다린만큼 예뻐서 잘 구매한 것 같습니다. 그리고 지퍼가 투웨이라서 더 편한 거 같아요!,예약배송 기다리는 시간이 조금 있었지만 기다린 만큼 예뻐서 잘 구매한 것 같습니다 그리고 지퍼가 투 웨이라서 더 편한 거 같아요,"예약, 배송, 기다리다, 지퍼, 편하다"
블랙 바람막이 크롭 아닌걸로 사려고 알아보다가 구매했는데요. 아주 좋습니다! 반팔에 이것만 걸쳐도 조금 더 신경써서 입은 거 같은 느낌이 있어요!,블랙 바람막이 크롭 아닌 걸로 사려고 알아보다가 구매했는데요 아주 좋습니다 반팔에 이것만 걸쳐도 조금 더 신경 써서 입은 거 같은 느낌이 있어요,"팔, 사려, 알아보다, 걸치다, 바람막이"
간지나요. 요즘 더워져서 많이 못입지만 가을이 되면 자주 입을거 같아요,가지나요 요즘 더워져서 많이 못 입지만 가을이 되면 자주 입을 거 같아요,"더워지다, 가을, 입지, 가다"
"코팅이 진짜 생각보다 더 예뻐서 좋아요! 이 옷은 다른 색상도 좋지만, 블랙이 진짜 최고입니다!! 예약발송으로 늦게 올까봐 걱정했는데 생각보다 빨리와서 잘 입고 다녔어요!! ",코팅이 진짜 생각보다 더 예뻐서 좋아요 이 옷은 다른 색상도 좋지만 블랙이 진짜 최고입니다 예약 발송으로 늦게 올까 봐 걱정했는데 생각보다 빨리 와서 잘 입고 다녔어요,"오다, 걱정"
구매 시기가 좀 늦어 요즘 입긴 너무 덥지만 앞으로 가을되면 잘 입을 거 같아요 사이즈 핏도 이쁘고  원단도 괜찮아요 요즘 입긴 너무 더워서 다시 더 얇은 바람 막이를 구매 해야겠어요 이옷은 디자인 핏 이쁨 ,구매 시기가 좀 늦어 요즘 입긴 너무 덥지만 앞으로 가을 되면 잘 입을 거 같아요 사이즈 핏도 이쁘고 원단도 괜찮아요 요즘 입긴 너무 더워서 다시 더 얇은 바람막이를 구매해야겠어요 이 옷은 디자인 핏 이쁨,"덥다, 원단, 핏, 앞"
검은색 제품이라 어느 옷이나 찰떡으로 잘어울립니다 개인적으로는 저는 하의는 밝은 색상과 입었을 때  자켓이 더욱 눈길이 가는거 같아요!,검은색 제품이라 어느 옷이나 찰떡으로 잘 어울립니다 개인적으로는 저는 하의는 밝은 색상과 입었을 때 재킷이 더욱 눈길이 가는 거 같아요,"검은색, 색상, 재킷, 밝다, 눈길, 찰떡, 제품, 개인, 으로는"
